Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Promotion Used,Days Between Purchases,Frequency Engagement,Subscription Flag,Previous Purchases Norm,Frequency Engagement Norm,Review Rating Norm,Loyalty Score,Customer Loyalty Type,Purchase Amount Norm,Customer Value Score,Customer Value Tier,Ideal Customer,Age Group,Promo Flag
3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Express,No,46,Venmo,Weekly,0,7,0.14285714285714285,0,0.9183673469387754,1.0,0.3600000000000001,0.7631836734693878,Champion,0.4750000000000001,0.3800000000000001,Medium Value,Other Customer,36-45,0
3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Express,No,49,PayPal,Monthly,0,30,0.03333333333333333,0,0.9795918367346937,0.21834264432029793,0.56,0.6283815794474213,Champion,0.17500000000000004,0.14000000000000004,Low Value,Other Customer,36-45,0
3220,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,2-Day Shipping,No,39,Credit Card,Weekly,0,7,0.14285714285714285,0,0.7755102040816325,1.0,0.40000000000000013,0.6977551020408164,Champion,0.25,0.2,Low Value,Other Customer,56-65,0
3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,Free Shipping,No,16,Cash,Monthly,0,30,0.03333333333333333,0,0.3061224489795918,0.21834264432029793,0.6399999999999999,0.30364688556987035,Regular,0.11250000000000004,0.09000000000000004,Low Value,Other Customer,36-45,0
3222,21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Standard,No,28,Cash,Annually,0,365,0.0027397260273972603,0,0.5510204081632653,0.0,0.28000000000000025,0.31751020408163266,Regular,0.7000000000000001,0.56,Medium Value,Other Customer,18-25,0
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,No,22,PayPal,Quarterly,0,90,0.011111111111111112,0,0.4285714285714285,0.05974549968963377,0.8399999999999999,0.35522208920812265,Regular,0.8,0.6400000000000001,Medium Value,Other Customer,36-45,0
3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,Standard,No,36,Venmo,Fortnightly,0,14,0.07142857142857142,0,0.7142857142857142,0.4902234636871508,0.56,0.5636987230646447,Loyal,0.5625,0.45,Medium Value,Other Customer,65+,0
3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,No,18,PayPal,Monthly,0,30,0.03333333333333333,0,0.346938775510204,0.21834264432029793,0.08000000000000007,0.2400550488351765,At Risk,0.75,0.6000000000000001,Medium Value,Other Customer,36-45,0
3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,No,Store Pickup,No,31,Credit Card,Weekly,0,7,0.14285714285714285,0,0.6122448979591836,1.0,0.20000000000000018,0.5861224489795918,Loyal,0.9750000000000001,0.7800000000000001,High Value,Other Customer,46-55,0
3227,57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Next Day Air,No,38,Bank Transfer,Fortnightly,0,14,0.07142857142857142,0,0.7551020408163265,0.4902234636871508,0.32000000000000006,0.548106886329951,Loyal,0.6375000000000001,0.5100000000000001,Medium Value,Other Customer,56-65,0
3228,28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Free Shipping,No,42,Debit Card,Quarterly,0,90,0.011111111111111112,0,0.836734693877551,0.05974549968963377,0.08000000000000007,0.44530372186118394,Regular,0.6125,0.49000000000000005,Medium Value,Other Customer,26-35,0
3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,2-Day Shipping,No,27,PayPal,Annually,0,365,0.0027397260273972603,0,0.5306122448979591,0.0,0.8399999999999999,0.39130612244897955,Regular,0.9375,0.75,High Value,Other Customer,36-45,0
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Express,No,24,Cash,Monthly,0,30,0.03333333333333333,0,0.4693877551020408,0.21834264432029793,0.08000000000000007,0.3012795386310949,Regular,0.5875,0.47000000000000003,Medium Value,Other Customer,46-55,0
3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Next Day Air,No,38,Debit Card,Annually,0,365,0.0027397260273972603,0,0.7551020408163265,0.0,0.0,0.37755102040816324,Regular,0.36250000000000004,0.29000000000000004,Low Value,Other Customer,46-55,0
3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,Free Shipping,No,9,Credit Card,Annually,0,365,0.0027397260273972603,0,0.16326530612244897,0.0,0.7600000000000002,0.19563265306122452,At Risk,0.9625000000000001,0.7700000000000001,High Value,Other Customer,56-65,0
3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,Next Day Air,No,19,Bank Transfer,Monthly,0,30,0.03333333333333333,0,0.36734693877551017,0.21834264432029793,0.6000000000000001,0.32825913046782956,Regular,0.17500000000000004,0.14000000000000004,Low Value,Other Customer,36-45,0
3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Express,No,11,Debit Card,Fortnightly,0,14,0.07142857142857142,0,0.2040816326530612,0.4902234636871508,0.52,0.3025966822483183,Regular,0.675,0.54,Medium Value,Other Customer,36-45,0
3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,2-Day Shipping,No,16,Debit Card,Quarterly,0,90,0.011111111111111112,0,0.3061224489795918,0.05974549968963377,0.0,0.16799759941220432,At Risk,0.9500000000000002,0.7600000000000002,High Value,Other Customer,46-55,0
3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,No,Free Shipping,No,18,Venmo,Monthly,0,30,0.03333333333333333,0,0.346938775510204,0.21834264432029793,0.6000000000000001,0.3180550488351765,Regular,0.6000000000000001,0.4800000000000001,Medium Value,Other Customer,26-35,0
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,No,8,Cash,Monthly,0,30,0.03333333333333333,0,0.14285714285714285,0.21834264432029793,0.6399999999999999,0.22201423250864588,At Risk,0.8,0.6400000000000001,Medium Value,Other Customer,56-65,0
3238,61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Express,No,4,Cash,Weekly,0,7,0.14285714285714285,0,0.061224489795918366,1.0,0.11999999999999988,0.2986122448979591,Regular,0.4625,0.37000000000000005,Medium Value,Other Customer,56-65,0
3239,25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,2-Day Shipping,No,37,Cash,Quarterly,0,90,0.011111111111111112,0,0.7346938775510203,0.05974549968963377,0.3600000000000001,0.4362833136979186,Regular,0.8,0.6400000000000001,Medium Value,Other Customer,18-25,0
3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,30,Cash,Monthly,0,30,0.03333333333333333,0,0.5918367346938774,0.21834264432029793,0.08000000000000007,0.36250402842701324,Regular,0.15000000000000002,0.12000000000000002,Low Value,Other Customer,26-35,0
3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,2-Day Shipping,No,37,Bank Transfer,Monthly,0,30,0.03333333333333333,0,0.7346938775510203,0.21834264432029793,0.52,0.49993259985558464,Loyal,0.21250000000000002,0.17000000000000004,Low Value,Other Customer,56-65,0
3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Store Pickup,No,30,PayPal,Quarterly,0,90,0.011111111111111112,0,0.5918367346938774,0.05974549968963377,0.7600000000000002,0.4248547422693472,Regular,0.4750000000000001,0.3800000000000001,Medium Value,Other Customer,46-55,0
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Express,No,17,Venmo,Weekly,0,7,0.14285714285714285,0,0.32653061224489793,1.0,0.11999999999999988,0.4312653061224489,Regular,0.675,0.54,Medium Value,Other Customer,36-45,0
3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,No,Store Pickup,No,11,Bank Transfer,Quarterly,0,90,0.011111111111111112,0,0.2040816326530612,0.05974549968963377,1.0,0.26697719124893904,Regular,0.9875,0.79,High Value,Other Customer,36-45,0
3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Express,No,42,Credit Card,Annually,0,365,0.0027397260273972603,0,0.836734693877551,0.0,0.8800000000000001,0.5503673469387755,Loyal,0.7625,0.61,Medium Value,Other Customer,56-65,0
3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,20,Cash,Weekly,0,7,0.14285714285714285,0,0.38775510204081626,1.0,0.28000000000000025,0.4858775510204082,Loyal,0.7000000000000001,0.56,Medium Value,Other Customer,56-65,0
3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Store Pickup,No,37,Cash,Monthly,0,30,0.03333333333333333,0,0.7346938775510203,0.21834264432029793,0.15999999999999992,0.4459325998555846,Regular,0.9750000000000001,0.7800000000000001,High Value,Other Customer,65+,0
3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Express,No,12,PayPal,Fortnightly,0,14,0.07142857142857142,0,0.22448979591836735,0.4902234636871508,0.4800000000000002,0.3068007638809714,Regular,0.8875,0.71,High Value,Other Customer,46-55,0
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Free Shipping,No,41,Bank Transfer,Quarterly,0,90,0.011111111111111112,0,0.8163265306122448,0.05974549968963377,0.6800000000000002,0.5250996402285308,Loyal,0.7375,0.5900000000000001,Medium Value,Other Customer,18-25,0
3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Express,No,32,Credit Card,Quarterly,0,90,0.011111111111111112,0,0.6326530612244897,0.05974549968963377,0.3600000000000001,0.3852629055346533,Regular,0.7875000000000001,0.6300000000000001,Medium Value,Other Customer,26-35,0
3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,15,Venmo,Weekly,0,7,0.14285714285714285,0,0.28571428571428564,1.0,0.15999999999999992,0.41685714285714276,Regular,0.875,0.7000000000000001,High Value,Other Customer,18-25,0
3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Standard,No,39,Venmo,Quarterly,0,90,0.011111111111111112,0,0.7755102040816325,0.05974549968963377,0.4800000000000002,0.4746914769632247,Regular,0.0,0.0,Low Value,Other Customer,18-25,0
3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Store Pickup,No,48,Credit Card,Fortnightly,0,14,0.07142857142857142,0,0.9591836734693877,0.4902234636871508,0.08000000000000007,0.6141477026564816,Champion,0.012500000000000011,0.010000000000000009,Low Value,Other Customer,65+,0
3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,8,Venmo,Fortnightly,0,14,0.07142857142857142,0,0.14285714285714285,0.4902234636871508,0.28000000000000025,0.23598443735035918,At Risk,0.5,0.4,Medium Value,Other Customer,36-45,0
3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Store Pickup,No,11,Bank Transfer,Quarterly,0,90,0.011111111111111112,0,0.2040816326530612,0.05974549968963377,0.9600000000000002,0.26097719124893903,At Risk,0.1375,0.11000000000000001,Low Value,Other Customer,18-25,0
3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Next Day Air,No,36,Bank Transfer,Monthly,0,30,0.03333333333333333,0,0.7142857142857142,0.21834264432029793,0.11999999999999988,0.4297285182229315,Regular,0.25,0.2,Low Value,Other Customer,56-65,0
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Free Shipping,No,50,Venmo,Quarterly,0,90,0.011111111111111112,0,1.0,0.05974549968963377,0.8800000000000001,0.6469363749224084,Champion,0.07500000000000001,0.06000000000000001,Low Value,Other Customer,56-65,0
3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,Express,No,39,Venmo,Quarterly,0,90,0.011111111111111112,0,0.7755102040816325,0.05974549968963377,0.32000000000000006,0.4506914769632247,Regular,0.9750000000000001,0.7800000000000001,High Value,Other Customer,36-45,0
3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Express,No,11,Credit Card,Fortnightly,0,14,0.07142857142857142,0,0.2040816326530612,0.4902234636871508,0.72,0.3325966822483183,Regular,0.38750000000000007,0.31000000000000005,Low Value,Other Customer,26-35,0
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,5,Debit Card,Quarterly,0,90,0.011111111111111112,0,0.08163265306122448,0.05974549968963377,0.4800000000000002,0.1277527014530207,At Risk,0.9375,0.75,High Value,Other Customer,56-65,0
3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,2-Day Shipping,No,7,Credit Card,Annually,0,365,0.0027397260273972603,0,0.12244897959183673,0.0,0.8,0.18122448979591838,At Risk,0.2,0.16000000000000003,Low Value,Other Customer,36-45,0
3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Store Pickup,No,50,Debit Card,Weekly,0,7,0.14285714285714285,0,1.0,1.0,0.3600000000000001,0.804,Champion,0.4,0.32000000000000006,Low Value,Other Customer,46-55,0
3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Standard,No,21,Cash,Quarterly,0,90,0.011111111111111112,0,0.4081632653061224,0.05974549968963377,0.08000000000000007,0.23101800757546964,At Risk,0.1875,0.15000000000000002,Low Value,Other Customer,36-45,0
3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,Express,No,31,Debit Card,Fortnightly,0,14,0.07142857142857142,0,0.6122448979591836,0.4902234636871508,0.7600000000000002,0.5426783149013795,Loyal,0.6000000000000001,0.4800000000000001,Medium Value,Other Customer,56-65,0
3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,No,Express,No,39,Cash,Fortnightly,0,14,0.07142857142857142,0,0.7755102040816325,0.4902234636871508,0.6000000000000001,0.600310967962604,Champion,0.375,0.30000000000000004,Low Value,Other Customer,26-35,0
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,No,28,Credit Card,Fortnightly,0,14,0.07142857142857142,0,0.5510204081632653,0.4902234636871508,0.28000000000000025,0.44006607000342035,Regular,1.0,0.8,High Value,Other Customer,36-45,0
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Next Day Air,No,33,Bank Transfer,Weekly,0,7,0.14285714285714285,0,0.6530612244897959,1.0,0.6800000000000002,0.6785306122448979,Champion,0.675,0.54,Medium Value,Other Customer,46-55,0
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Store Pickup,No,42,Credit Card,Quarterly,0,90,0.011111111111111112,0,0.836734693877551,0.05974549968963377,0.20000000000000018,0.46330372186118396,Regular,0.3125,0.25,Low Value,Other Customer,36-45,0
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Free Shipping,No,5,Bank Transfer,Quarterly,0,90,0.011111111111111112,0,0.08163265306122448,0.05974549968963377,0.11999999999999988,0.07375270145302067,At Risk,0.9625000000000001,0.7700000000000001,High Value,Other Customer,18-25,0
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,No,25,Cash,Monthly,0,30,0.03333333333333333,0,0.4897959183673469,0.21834264432029793,0.9600000000000002,0.443483620263748,Regular,0.5,0.4,Medium Value,Other Customer,26-35,0
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Express,No,48,PayPal,Annually,0,365,0.0027397260273972603,0,0.9591836734693877,0.0,0.8800000000000001,0.6115918367346939,Champion,0.0625,0.05,Low Value,Other Customer,56-65,0
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Standard,No,30,Credit Card,Weekly,0,7,0.14285714285714285,0,0.5918367346938774,1.0,0.7600000000000002,0.6599183673469388,Champion,0.4375,0.35000000000000003,Low Value,Other Customer,26-35,0
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Next Day Air,No,34,PayPal,Quarterly,0,90,0.011111111111111112,0,0.673469387755102,0.05974549968963377,0.2400000000000002,0.3876710687999595,Regular,0.9875,0.79,High Value,Other Customer,56-65,0
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,34,PayPal,Quarterly,0,90,0.011111111111111112,0,0.673469387755102,0.05974549968963377,0.040000000000000036,0.35767106879995947,Regular,0.3125,0.25,Low Value,Other Customer,56-65,0
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Store Pickup,No,14,Cash,Fortnightly,0,14,0.07142857142857142,0,0.26530612244897955,0.4902234636871508,0.56,0.3392089271462775,Regular,0.0,0.0,Low Value,Other Customer,46-55,0
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,2-Day Shipping,No,2,Debit Card,Weekly,0,7,0.14285714285714285,0,0.02040816326530612,1.0,0.040000000000000036,0.2662040816326531,Regular,0.8500000000000001,0.6800000000000002,Medium Value,Other Customer,36-45,0
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Store Pickup,No,41,PayPal,Quarterly,0,90,0.011111111111111112,0,0.8163265306122448,0.05974549968963377,0.6000000000000001,0.5130996402285308,Loyal,0.9875,0.79,High Value,Other Customer,36-45,0
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Store Pickup,No,3,Credit Card,Monthly,0,30,0.03333333333333333,0,0.04081632653061225,0.21834264432029793,0.9600000000000002,0.21899382434538062,At Risk,0.825,0.66,Medium Value,Other Customer,56-65,0
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,18,Bank Transfer,Weekly,0,7,0.14285714285714285,0,0.346938775510204,1.0,0.32000000000000006,0.471469387755102,Regular,0.625,0.5,Medium Value,Other Customer,56-65,0
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Express,No,1,Debit Card,Fortnightly,0,14,0.07142857142857142,0,0.0,0.4902234636871508,0.20000000000000018,0.15255586592178771,At Risk,0.375,0.30000000000000004,Low Value,Other Customer,56-65,0
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Next Day Air,No,5,PayPal,Monthly,0,30,0.03333333333333333,0,0.08163265306122448,0.21834264432029793,0.08000000000000007,0.10740198761068673,At Risk,0.4625,0.37000000000000005,Medium Value,Other Customer,36-45,0
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,41,Bank Transfer,Annually,0,365,0.0027397260273972603,0,0.8163265306122448,0.0,0.2400000000000002,0.44416326530612243,Regular,0.6125,0.49000000000000005,Medium Value,Other Customer,26-35,0
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,No,5,Credit Card,Monthly,0,30,0.03333333333333333,0,0.08163265306122448,0.21834264432029793,0.9199999999999999,0.2334019876106867,At Risk,0.925,0.7400000000000001,High Value,Other Customer,18-25,0
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Express,No,10,Debit Card,Quarterly,0,90,0.011111111111111112,0,0.18367346938775508,0.05974549968963377,0.15999999999999992,0.13077310961628597,At Risk,0.050000000000000044,0.040000000000000036,Low Value,Other Customer,46-55,0
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,No,20,Venmo,Annually,0,365,0.0027397260273972603,0,0.38775510204081626,0.0,0.8,0.31387755102040815,Regular,0.7375,0.5900000000000001,Medium Value,Other Customer,65+,0
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,11,Cash,Weekly,0,7,0.14285714285714285,0,0.2040816326530612,1.0,0.8399999999999999,0.4780408163265306,Regular,0.1375,0.11000000000000001,Low Value,Other Customer,56-65,0
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Express,No,4,Venmo,Fortnightly,0,14,0.07142857142857142,0,0.061224489795918366,0.4902234636871508,1.0,0.30316811081974687,Regular,0.5875,0.47000000000000003,Medium Value,Other Customer,36-45,0
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,38,Credit Card,Weekly,0,7,0.14285714285714285,0,0.7551020408163265,1.0,0.72,0.7355510204081632,Champion,0.5375000000000001,0.4300000000000001,Medium Value,Other Customer,18-25,0
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,19,Credit Card,Fortnightly,0,14,0.07142857142857142,0,0.36734693877551017,0.4902234636871508,0.9600000000000002,0.4502293353095428,Regular,0.5125000000000001,0.4100000000000001,Medium Value,Other Customer,65+,0
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,16,Venmo,Quarterly,0,90,0.011111111111111112,0,0.3061224489795918,0.05974549968963377,0.6000000000000001,0.25799759941220435,At Risk,0.375,0.30000000000000004,Low Value,Other Customer,26-35,0
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,2,PayPal,Monthly,0,30,0.03333333333333333,0,0.02040816326530612,0.21834264432029793,0.2400000000000002,0.10078974271272757,At Risk,0.7750000000000001,0.6200000000000001,Medium Value,Other Customer,46-55,0
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,11,Cash,Monthly,0,30,0.03333333333333333,0,0.2040816326530612,0.21834264432029793,0.040000000000000036,0.16262647740660507,At Risk,0.38750000000000007,0.31000000000000005,Low Value,Other Customer,26-35,0
